"Marca","Modelo","Ano","Combustível","Tração","Preçoref"
"1049","GM - Chevrolet","S10 Pick-Up LTZ 2.8 TDI 4x4 CD Dies.Aut","2021","Diesel","4x4",240729
"1050","GM - Chevrolet","S10 Pick-Up LTZ 2.8 TDI 4x4 CD Dies.Aut","2022","Diesel","4x4",260218
"1051","Jeep","Wrangler Sport 3.6 V6 284cv 2p","2012","Gasolina","4x4",177575
"1052","Jeep","Wrangler Sport 3.6 V6 284cv 2p","2013","Gasolina","4x4",191314
"1053","Jeep","Wrangler Sport 3.6 V6 284cv 2p","2014","Gasolina","4x4",202271
"1054","Jeep","Wrangler Sport 3.6 V6 284cv 2p","2015","Gasolina","4x4",207975
"1055","Jeep","Wrangler Sport 3.6 V6 284cv 2p","2016","Gasolina","4x4",213799
"1056","Jeep","Wrangler Sport 3.6 V6 284cv 2p","2017","Gasolina","4x4",227701
"1057","Jeep","Wrangler Sport 3.6 V6 284cv 2p","2018","Gasolina","4x4",266341
"1058","Jeep","Wrangler Unlimited Sport 3.6 V6 284cv 4p","2012","Gasolina","4x4",188390
"1059","Jeep","Wrangler Unlimited Sport 3.6 V6 284cv 4p","2013","Gasolina","4x4",193703
"1060","Jeep","Wrangler Unlimited Sport 3.6 V6 284cv 4p","2014","Gasolina","4x4",216233
"1061","Jeep","Wrangler Unlimited Sport 3.6 V6 284cv 4p","2015","Gasolina","4x4",224036
"1062","Jeep","Wrangler Unlimited Sport 3.6 V6 284cv 4p","2016","Gasolina","4x4",230354
"1063","Jeep","Wrangler Unlimited Sport 3.6 V6 284cv 4p","2017","Gasolina","4x4",244727
"1064","Land Rover","Discovery4 S 3.0 4X4 TDV6 Diesel Aut.","2012","Diesel","4x4",118073
"1065","Land Rover","Discovery4 S 3.0 4X4 TDV6 Diesel Aut.","2013","Diesel","4x4",133192
"1066","Land Rover","Discovery4 S 3.0 4X4 TDV6 Diesel Aut.","2014","Diesel","4x4",164877
"1067","Land Rover","Discovery4 S 3.0 4X4 TDV6 Diesel Aut.","2015","Diesel","4x4",177265
"1068","Land Rover","Discovery4 S 3.0 4X4 TDV6 Diesel Aut.","2016","Diesel","4x4",242339
"1069","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2012","Flex","4x4",102590
"1070","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2013","Flex","4x4",109738
"1071","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2014","Flex","4x4",113581
"1072","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2015","Flex","4x4",120573
"1073","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2017","Flex","4x4",164023
"1074","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2018","Flex","4x4",172885
"1075","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2019","Flex","4x4",189964
"1076","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2020","Flex","4x4",197365
"1077","Toyota","Hilux CD SRV 4x4 2.7 Flex 16V Aut.","2021","Flex","4x4",221850
"1078","Audi","RS3 Sportback 2.5 TFSI Quattro S-tronic","2012","Gasolina","AWD",173442
"1079","Audi","RS3 Sportback 2.5 TFSI Quattro S-tronic","2013","Gasolina","AWD",179050
"1080","Audi","RS3 Sportback 2.5 TFSI Quattro S-tronic","2016","Gasolina","AWD",295485
"1081","Audi","RS3 Sportback 2.5 TFSI Quattro S-tronic","2018","Gasolina","AWD",412277
"1082","Dodge","Ram 2500 LARAMIE 6.7 TDI CD 4x4 Dies","2012","Diesel","4x4",225167
"1083","Mitsubishi","L200 Triton GLS 3.2 CD TB Int.Diesel Mec","2012","Diesel","4x4",97714
"1084","Mitsubishi","L200 Triton GLS 3.2 CD TB Int.Diesel Mec","2013","Diesel","4x4",100470
"1085","Mitsubishi","L200 Triton GLS 3.2 CD TB Int.Diesel Mec","2014","Diesel","4x4",106896
"1086","Mitsubishi","L200 Triton GLS 3.2 CD TB Int.Diesel Mec","2015","Diesel","4x4",109911
"1087","Mitsubishi","L200 Triton GLS 3.2 CD TB Int.Diesel Mec","2016","Diesel","4x4",115956
"1088","Mitsubishi","L200 Triton GLS 3.2 CD TB Int.Diesel Mec","2017","Diesel","4x4",136206
"1089","Mitsubishi","L200 Triton GLX 3.2 CD TB Int.Diesel Mec","2012","Diesel","4x4",95494
"1090","Mitsubishi","L200 Triton GLX 3.2 CD TB Int.Diesel Mec","2013","Diesel","4x4",98187
"1091","Mitsubishi","L200 Triton GLX 3.2 CD TB Int.Diesel Mec","2014","Diesel","4x4",103680
"1092","Mitsubishi","L200 Triton GLX 3.2 CD TB Int.Diesel Mec","2015","Diesel","4x4",106604
"1093","Mitsubishi","L200 Triton GLX 3.2 CD TB Int.Diesel Mec","2016","Diesel","4x4",115930
"1094","Mitsubishi","L200 Triton GLX 3.2 CD TB Int.Diesel Mec","2017","Diesel","4x4",125685
"1095","Mitsubishi","L200 Triton GLX 3.2 CD TB Int.Diesel Mec","2018","Diesel","4x4",129023
"1096","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2011","Diesel","4x4",87785
"1097","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2012","Diesel","4x4",105166
"1098","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2013","Diesel","4x4",115252
"1099","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2014","Diesel","4x4",130521
"1100","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2015","Diesel","4x4",138463
"1101","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2016","Diesel","4x4",150251
"1102","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2017","Diesel","4x4",172953
"1103","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2018","Diesel","4x4",189664
"1104","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2019","Diesel","4x4",204840
"1105","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2020","Diesel","4x4",239112
"1106","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2021","Diesel","4x4",265110
"1107","VW - VolksWagen","AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut","2022","Diesel","4x4",272586
"1108","Audi","R8 GT 5.2 V10 560cv Quattro R-tronic","2012","Gasolina","AWD",627654
"1109","Toyota","Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.","2012","Diesel","4x4",128402
"1110","Toyota","Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.","2013","Diesel","4x4",132023
"1111","Toyota","Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.","2014","Diesel","4x4",145281
"1112","Toyota","Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.","2015","Diesel","4x4",149008
"1113","Toyota","Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.","2012","Diesel","4x4",55243
"1114","Toyota","Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.","2013","Diesel","4x4",64468
"1115","Toyota","Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.","2014","Diesel","4x4",66532
"1116","Toyota","Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.","2015","Diesel","4x4",89245
"1117","Toyota","Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.","2012","Diesel","4x4",93789
"1118","Toyota","Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.","2013","Diesel","4x4",96999
"1119","Toyota","Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.","2014","Diesel","4x4",120290
"1120","Toyota","Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.","2015","Diesel","4x4",139756
"1121","Mitsubishi","Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut","2011","Diesel","4x4",108326
"1122","Mitsubishi","Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut","2012","Diesel","4x4",113450
"1123","Mitsubishi","Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut","2013","Diesel","4x4",124507
"1124","Mitsubishi","Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut","2014","Diesel","4x4",143274
"1125","Mitsubishi","Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut","2015","Diesel","4x4",155200
"1126","Toyota","Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.","2012","Diesel","4x4",114092
"1127","Toyota","Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.","2013","Diesel","4x4",122837
"1128","Toyota","Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.","2014","Diesel","4x4",131340
"1129","Toyota","Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.","2015","Diesel","4x4",135044
"1130","Toyota","Hilux SW4 SR D4-D 4x4 3.0 TDI Dies. Aut","2012","Diesel","4x4",153336
"1131","Toyota","Hilux SW4 SR D4-D 4x4 3.0 TDI Dies. Aut","2013","Diesel","4x4",159360
"1132","Toyota","Hilux SW4 SR D4-D 4x4 3.0 TDI Dies. Aut","2014","Diesel","4x4",172115
"1133","Toyota","Hilux SW4 SR D4-D 4x4 3.0 TDI Dies. Aut","2015","Diesel","4x4",181582
"1134","Audi","A5 Cabriolet 2.0 TFSI Quattro Stronic","2012","Gasolina","AWD",138112
"1135","Audi","A5 Cabriolet 2.0 TFSI Quattro Stronic","2013","Gasolina","AWD",177472
"1136","Audi","A5 Cabriolet 2.0 TFSI Quattro Stronic","2014","Gasolina","AWD",187571
"1137","Audi","A5 Cabriolet 2.0 TFSI Quattro Stronic","2015","Gasolina","AWD",192860
"1138","Audi","A5 Cabriolet 2.0 TFSI Quattro Stronic","2016","Gasolina","AWD",225997
"1139","Audi","A5 Coupê 2.0 TFSI Quattro Stronic","2012","Gasolina","AWD",105359
"1140","Audi","A5 Coupê 2.0 TFSI Quattro Stronic","2013","Gasolina","AWD",110000
"1141","Audi","A5 Coupê 2.0 TFSI Quattro Stronic","2014","Gasolina","AWD",120971
"1142","Audi","A5 Coupê 2.0 TFSI Quattro Stronic","2015","Gasolina","AWD",129606
"1143","Audi","A5 Coupê 2.0 TFSI Quattro Stronic","2016","Gasolina","AWD",154977
"1144","Audi","S4 3.0 Avant TFSI V6 24V Quattro Stronic","2012","Gasolina","AWD",181013
"1145","Audi","S4 3.0 Avant TFSI V6 24V Quattro Stronic","2013","Gasolina","AWD",198940
"1146","Audi","S4 3.0 Avant TFSI V6 24V Quattro Stronic","2014","Gasolina","AWD",226002
"1147","Audi","S4 3.0 TFSI V6 24V Quattro Stronic","2011","Gasolina","AWD",162662
"1148","Audi","S4 3.0 TFSI V6 24V Quattro Stronic","2012","Gasolina","AWD",167805
"1149","Audi","S4 3.0 TFSI V6 24V Quattro Stronic","2013","Gasolina","AWD",178350
"1150","Audi","S4 3.0 TFSI V6 24V Quattro Stronic","2014","Gasolina","AWD",187018
"1151","Audi","S5 Cabriolet 3.0 TFSI Quattro Stronic","2012","Gasolina","AWD",226945
"1152","Audi","S5 Cabriolet 3.0 TFSI Quattro Stronic","2013","Gasolina","AWD",258074
"1153","Audi","S5 Coupê 3.0 TFSI Quattro Stronic","2012","Gasolina","AWD",233360
"1154","Audi","S5 Coupê 3.0 TFSI Quattro Stronic","2013","Gasolina","AWD",242219
"1155","Audi","S5 Sportback 3.0 TFSI Quattro Stronic","2012","Gasolina","AWD",181166
"1156","Audi","S5 Sportback 3.0 TFSI Quattro Stronic","2013","Gasolina","AWD",232437
"1157","Audi","S5 Sportback 3.0 TFSI Quattro Stronic","2014","Gasolina","AWD",238946
"1158","Audi","S5 Sportback 3.0 TFSI Quattro Stronic","2015","Gasolina","AWD",245637
"1159","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2013","Diesel","4x4",102248
"1160","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2014","Diesel","4x4",107071
"1161","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2015","Diesel","4x4",110090
"1162","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2016","Diesel","4x4",123729
"1163","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2017","Diesel","4x4",135382
"1164","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2018","Diesel","4x4",145289
"1165","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2019","Diesel","4x4",149387
"1166","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2020","Diesel","4x4",155779
"1167","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2021","Diesel","4x4",170436
"1168","GM - Chevrolet","S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.","2022","Diesel","4x4",215782
"1169","Mercedes-Benz","ML-350 Sport CGI 3.5 V6 306cv 4x4 Aut.","2012","Gasolina","4x4",128517
"1170","Mercedes-Benz","ML-350 Sport CGI 3.5 V6 306cv 4x4 Aut.","2013","Gasolina","4x4",132663
"1171","Audi","A4 2.0 16V TFSI Quattro Stronic","2013","Gasolina","AWD",73812
"1172","Audi","A4 2.0 16V TFSI Quattro Stronic","2014","Gasolina","AWD",83630
"1173","Audi","A4 2.0 Avant 16V TFSI Quattro Stronic","2013","Gasolina","AWD",103405
"1174","Audi","A4 2.0 Avant 16V TFSI Quattro Stronic","2014","Gasolina","AWD",106321
"1175","BMW","X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.","2012","Gasolina","4x4",83998
"1176","BMW","X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.","2013","Gasolina","4x4",88060
"1177","BMW","X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.","2014","Gasolina","4x4",91977
"1178","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2013","Diesel","4x4",126738
"1179","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2014","Diesel","4x4",133770
"1180","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2015","Diesel","4x4",143855
"1181","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2016","Diesel","4x4",156901
"1182","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2017","Diesel","4x4",179281
"1183","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2018","Diesel","4x4",194300
"1184","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2019","Diesel","4x4",206108
"1185","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2020","Diesel","4x4",237256
"1186","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2021","Diesel","4x4",264195
"1187","Ford","Ranger Limited 3.2 20V 4x4 CD Aut. Dies.","2022","Diesel","4x4",284368
"1188","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Mec.","2013","Diesel","4x4",100700
"1189","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Mec.","2014","Diesel","4x4",112578
"1190","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Mec.","2015","Diesel","4x4",120834
"1191","Ford","Ranger XLS 3.2 20V 4x4 CD Diesel Mec.","2016","Diesel","4x4",128354
"1192","Ford","Ranger XLS 3.2 20V 4x4 CS Diesel","2013","Diesel","4x4",93628
"1193","Ford","Ranger XLS 3.2 20V 4x4 CS Diesel","2014","Diesel","4x4",96250
"1194","Ford","Ranger XLS 3.2 20V 4x4 CS Diesel","2015","Diesel","4x4",98945
"1195","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel","2013","Diesel","4x4",114086
"1196","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel","2014","Diesel","4x4",122240
"1197","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel","2015","Diesel","4x4",129402
"1198","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel","2016","Diesel","4x4",133051
"1199","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2013","Diesel","4x4",122563
"1200","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2014","Diesel","4x4",126019
"1201","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2015","Diesel","4x4",134345
"1202","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2016","Diesel","4x4",144698
"1203","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2017","Diesel","4x4",163366
"1204","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2018","Diesel","4x4",177379
"1205","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2019","Diesel","4x4",191331
"1206","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2020","Diesel","4x4",211949
"1207","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2021","Diesel","4x4",236256
"1208","Ford","Ranger XLT 3.2 20V 4x4 CD Diesel Aut.","2022","Diesel","4x4",256135
"1209","Troller","T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel","2013","Diesel","4x4",99466
"1210","Troller","T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel","2014","Diesel","4x4",102770
"1211","Volvo","V60 T-6 R-DESIGN 3.0 AWD 4p","2012","Gasolina","AWD",78385
"1212","Volvo","V60 T-6 R-DESIGN 3.0 AWD 4p","2013","Gasolina","AWD",90266
"1213","Volvo","V60 T-6 R-DESIGN 3.0 AWD 4p","2014","Gasolina","AWD",110343
"1214","Volvo","V60 T-6 R-DESIGN 3.0 AWD 4p","2015","Gasolina","AWD",113455
"1215","Mahindra","PIK-UP CD 2.2 4X4 (diesel) Mec.","2013","Gasolina","4x4",48040
"1216","Mahindra","PIK-UP CD 2.2 4X4 (diesel) Mec.","2014","Gasolina","4x4",52369
"1217","Mahindra","PIK-UP CS 2.2 4X4 (diesel) Mec.","2013","Gasolina","4x4",41006
"1218","Mahindra","PIK-UP CS 2.2 4X4 (diesel) Mec.","2014","Gasolina","4x4",52733
"1219","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Mec.","2013","Diesel","4x4",112716
"1220","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Mec.","2014","Diesel","4x4",123971
"1221","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Mec.","2015","Diesel","4x4",127150
"1222","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Mec.","2016","Diesel","4x4",144687
"1223","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Mec.","2017","Diesel","4x4",149900
"1224","Mitsubishi","L200 Triton Savana 3.2 CD TBI Dies. Mec.","2018","Diesel","4x4",172451
"1225","Nissan","Frontier SL CD 4x4 2.5TB Diesel Aut","2013","Diesel","4x4",111529
"1226","Nissan","Frontier SL CD 4x4 2.5TB Diesel Aut","2014","Diesel","4x4",119556
"1227","Nissan","Frontier SL CD 4x4 2.5TB Diesel Aut","2015","Diesel","4x4",129301
"1228","Nissan","Frontier SL CD 4x4 2.5TB Diesel Aut","2016","Diesel","4x4",136519
"1229","Nissan","Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.","2013","Diesel","4x4",105396
"1230","Nissan","Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.","2014","Diesel","4x4",108369
"1231","Nissan","Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.","2015","Diesel","4x4",118959
"1232","Nissan","Frontier SV AT.CD 4x4 2.5 TB Diesel Mec.","2016","Diesel","4x4",134325
"1233","Audi","TTRS 2.5 TFSI QUATTRO S Tronic","2012","Gasolina","AWD",214093
"1234","Audi","TTRS 2.5 TFSI QUATTRO S Tronic","2013","Gasolina","AWD",222764
"1235","Audi","TTRS 2.5 TFSI QUATTRO S Tronic","2014","Gasolina","AWD",262192
"1236","Audi","TTRS 2.5 TFSI QUATTRO S Tronic","2018","Gasolina","AWD",480404
"1237","Audi","TTRS 2.5 TFSI QUATTRO S Tronic","2021","Gasolina","AWD",524579
"1238","Audi","TTRS 2.5 TFSI QUATTRO S Tronic","2022","Gasolina","AWD",539371
"1239","VW - VolksWagen","AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut","2013","Diesel","4x4",110181
"1240","VW - VolksWagen","AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut","2014","Diesel","4x4",115902
"1241","VW - VolksWagen","AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut","2015","Diesel","4x4",132119
"1242","VW - VolksWagen","AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut","2016","Diesel","4x4",138002
"1243","VW - VolksWagen","AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut","2017","Diesel","4x4",153829
"1244","VW - VolksWagen","AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut","2018","Diesel","4x4",158524
"1245","Audi","A1 2.0 TFSI Quattro 256cv 3p","2013","Gasolina","AWD",154409
"1246","Mitsubishi","Lancer GT 2.0 16V 4X4 160cv Aut.","2013","Gasolina","4x4",56135
"1247","Mitsubishi","Lancer GT 2.0 16V 4X4 160cv Aut.","2014","Gasolina","4x4",61470
"1248","Mitsubishi","Lancer GT 2.0 16V 4X4 160cv Aut.","2015","Gasolina","4x4",74746
"1249","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2012","Diesel","4x4",219924
"1250","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2016","Diesel","4x4",305108
"1251","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2017","Diesel","4x4",324505
"1252","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2018","Diesel","4x4",344881
"1253","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2019","Diesel","4x4",400215
"1254","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2020","Diesel","4x4",411784
"1255","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2021","Diesel","4x4",422878
"1256","RAM","2500 LARAMIE  6.7 TDI  CD 4x4 Diesel","2022","Diesel","4x4",434400
"1257","RAM","2500 LARAMIE TROPIV. 6.7 4x4 Diesel","2012","Diesel","4x4",196015
"1258","Toyota","Hilux CD 4x4 2.7 16V Flex Mec.","2013","Flex","4x4",71143
"1259","Toyota","Hilux CD 4x4 2.7 16V Flex Mec.","2014","Flex","4x4",73437
"1260","Toyota","Hilux CD 4x4 2.7 16V Flex Mec.","2015","Flex","4x4",89844
"1261","Dodge","Durango Citadel 3.6 24V 4x4 Aut.","2013","Gasolina","4x4",111964
"1262","Dodge","Durango Crew 3.6 24V 4x4 Aut.","2012","Gasolina","4x4",105483
"1263","Dodge","Durango Crew 3.6 24V 4x4 Aut.","2013","Gasolina","4x4",108458
"1264","Ford","Fusion Titanium 2.0 GTDI Eco. Awd Aut.","2013","Gasolina","AWD",72764
"1265","Ford","Fusion Titanium 2.0 GTDI Eco. Awd Aut.","2014","Gasolina","AWD",79574
"1266","Ford","Fusion Titanium 2.0 GTDI Eco. Awd Aut.","2015","Gasolina","AWD",88310
"1267","Ford","Fusion Titanium 2.0 GTDI Eco. Awd Aut.","2016","Gasolina","AWD",95886
"1268","Ford","Fusion Titanium 2.0 GTDI Eco. Awd Aut.","2017","Gasolina","AWD",112858
"1269","Ford","Fusion Titanium 2.0 GTDI Eco. Awd Aut.","2018","Gasolina","AWD",123623
"1270","Ford","Fusion Titanium 2.0 GTDI Eco. Awd Aut.","2019","Gasolina","AWD",155862
"1271","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2012","Gasolina","4x4",54404
"1272","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2013","Gasolina","4x4",67114
"1273","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2014","Gasolina","4x4",69007
"1274","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2016","Gasolina","4x4",88481
"1275","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2017","Gasolina","4x4",94813
"1276","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2018","Gasolina","4x4",127854
"1277","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2019","Gasolina","4x4",131201
"1278","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2020","Gasolina","4x4",145078
"1279","Subaru","XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.","2021","Gasolina","4x4",153642
"1280","Mercedes-Benz","GLK 300 3.5 CGI V6 4x4 252cv Aut.","2013","Gasolina","4x4",122200
"1281","Nissan","Frontier S CD 4x4 2.5 TB Diesel","2014","Diesel","4x4",108235
"1282","Nissan","Frontier S CD 4x4 2.5 TB Diesel","2015","Diesel","4x4",114834
"1283","Nissan","Frontier S CD 4x4 2.5 TB Diesel","2016","Diesel","4x4",126478
"1284","Subaru","Impreza SD 2.0/2.0i-S AWD Aut.","2012","Gasolina","AWD",67812
"1285","Subaru","Impreza SD 2.0/2.0i-S AWD Aut.","2014","Gasolina","AWD",71588
"1286","Subaru","Impreza SD 2.0/2.0i-S AWD Aut.","2016","Gasolina","AWD",78429
"1287","Audi","A6 3.0 Avant.TFSI V6 Quattro S tronic 5p","2013","Gasolina","AWD",147046
"1288","Audi","A6 3.0 Avant.TFSI V6 Quattro S tronic 5p","2014","Gasolina","AWD",152042
"1289","Audi","A6 3.0 TFSI V6 Quattro S tronic 4p","2013","Gasolina","AWD",137993
"1290","Audi","A6 3.0 TFSI V6 Quattro S tronic 4p","2014","Gasolina","AWD",141884
"1291","Audi","A6 3.0 TFSI V6 Quattro S tronic 4p","2015","Gasolina","AWD",177228
"1292","Audi","A6 3.0 TFSI V6 Quattro S tronic 4p","2016","Gasolina","AWD",185000
"1293","Audi","A6 3.0 TFSI V6 Quattro S tronic 4p","2017","Gasolina","AWD",199194
"1294","Audi","A6 3.0 TFSI V6 Quattro S tronic 4p","2018","Gasolina","AWD",251533
"1295","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2012","Gasolina","4x4",60169
"1296","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2013","Gasolina","4x4",75393
"1297","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2014","Gasolina","4x4",103692
"1298","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2015","Gasolina","4x4",109212
"1299","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2016","Gasolina","4x4",124378
"1300","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2017","Gasolina","4x4",138246
"1301","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2018","Gasolina","4x4",163973
"1302","Hyundai","Santa Fe/GLS 3.3 V6 4X4 Tiptronic","2019","Gasolina","4x4",181675
"1303","Mercedes-Benz","GL-500 4.7 Bi-Turbo V8 4x4 Aut.","2013","Gasolina","4x4",230000
"1304","Mercedes-Benz","GL-500 4.7 Bi-Turbo V8 4x4 Aut.","2014","Gasolina","4x4",279347
"1305","Mercedes-Benz","GL-500 4.7 Bi-Turbo V8 4x4 Aut.","2015","Gasolina","4x4",385964
"1306","Mercedes-Benz","GL-500 4.7 Bi-Turbo V8 4x4 Aut.","2016","Gasolina","4x4",444287
